sweep,message_lam_delta_max_abs,belief_lam_delta_max_abs,message_lam_norm,belief_lam_norm
4019,0.000244140625,0.000244141963776201,173205084.82497305,173205134.3040311
4020,0.000244140625,0.0002441414399072528,173205084.82497305,173205134.30403113
4021,0.000732421875,0.0007324204780161381,173205084.82497305,173205134.3040311
4022,0.000732421875,0.0007324240868911147,173205084.82497305,173205134.30403113
4023,0.000732421875,0.0007324209436774254,173205084.82497305,173205134.30403113
4024,0.0007162758847698569,0.0007162854308262467,173205084.82497305,173205134.30403113
4025,0.00043391482904553413,0.0004338817670941353,173205084.82497305,173205134.3040311
4026,0.00032843926283021574,0.000328333547727766,173205084.82497305,173205134.3040311
4027,0.000732421875,0.0007324204198084772,173205084.82497305,173205134.30403113
4028,0.0007162758847698569,0.0007162879919633269,173205084.82497305,173205134.30403113
4029,0.00037233205512166023,0.0003724100533872843,173205084.82497305,173205134.3040311
4030,0.00032843926283021574,0.00032835255083796255,173205084.82497305,173205134.30403113
4031,0.000244140625,0.0002441423712298274,173205084.82497305,173205134.3040311
4032,0.00048828125,0.0004882813664153218,173205084.82497305,173205134.30403113
4033,0.0004993201000615954,0.0004993289476260543,173205084.82497305,173205134.3040311
4034,0.000244140625,0.0002441423712298274,173205084.82497305,173205134.30403113
4035,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
4036,0.000244140625,0.0002441428950987756,173205084.82497305,173205134.30403113
4037,0.000244140625,0.0002441427204757929,173205084.82497305,173205134.30403113
4038,0.0002823610557243228,0.0002823692047968507,173205084.82497305,173205134.3040311
4039,0.0002823610557243228,0.00028237735386937857,173205084.82497305,173205134.30403113
4040,0.0002823610557243228,0.00028244953136891127,173205084.82497305,173205134.30403113
4041,0.0002169557847082615,0.0002169834915548563,173205084.82497305,173205134.30403113
4042,0.000244140625,0.0002441419055685401,173205084.82497305,173205134.3040311
4043,0.000244140625,0.00024414254585281014,173205084.82497305,173205134.3040311
4044,0.000732421875,0.0007324216421693563,173205084.82497305,173205134.30403113
4045,0.0007162758847698569,0.0007162195397540927,173205084.82497305,173205134.3040311
4046,0.00037233205512166023,0.0003723448608070612,173205084.82497305,173205134.3040311
4047,0.00037233205512166023,0.000372336246073246,173205084.82497305,173205134.3040311
4048,0.00048828125,0.0004882820066995919,173205084.82497305,173205134.3040311
4049,0.0003439438296481967,0.0003439580323174596,173205084.82497305,173205134.30403113
4050,0.000732421875,0.0007324213511310518,173205084.82497305,173205134.30403113
4051,0.0007162758847698569,0.0007162642432376742,173205084.82497305,173205134.30403113
4052,0.00037233205512166023,0.0003723267000168562,173205084.82497305,173205134.3040311
4053,0.00032843926283021574,0.00032838357284958875,173205084.82497305,173205134.3040311
4054,0.000244140625,0.0002441431861370802,173205084.82497305,173205134.30403113
4055,0.000244140625,0.00024414178915321827,173205084.82497305,173205134.30403113
4056,0.000244140625,0.0002441414981149137,173205084.82497305,173205134.3040311
4057,0.00021781876330351224,0.00021807580833410611,173205084.82497305,173205134.30403113
4058,0.000244140625,0.0002441371325403452,173205084.82497305,173205134.3040311
4059,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.3040311
4060,0.000244140625,0.0002441419055685401,173205084.82497305,173205134.30403113
4061,0.000732421875,0.0007324209436774254,173205084.82497305,173205134.30403113
4062,0.000732421875,0.0007324247853830457,173205084.82497305,173205134.3040311
4063,0.000732421875,0.0007324214675463736,173205084.82497305,173205134.30403113
4064,0.0007162758847698569,0.0007162863621488214,173205084.82497305,173205134.30403113
4065,0.00043391482904553413,0.0004338822327554226,173205084.82497305,173205134.30403113
4066,0.00032843926283021574,0.00032833314061520014,173205084.82497305,173205134.3040311
4067,0.000732421875,0.0007324203616008162,173205084.82497305,173205134.30403113
4068,0.0007162758847698569,0.0007162882247939706,173205084.82497305,173205134.30403113
4069,0.00037233205512166023,0.0003724100533872843,173205084.82497305,173205134.3040311
4070,0.0003284392623754684,0.0003283523424215673,173205084.82497305,173205134.30403113
4071,0.000244140625,0.0002441423130221665,173205084.82497305,173205134.3040311
4072,0.00048828125,0.0004882815992459655,173205084.82497305,173205134.30403113
4073,0.0004993201000615954,0.0004993287147954106,173205084.82497305,173205134.3040311
4074,0.000244140625,0.0002441423130221665,173205084.82497305,173205134.30403113
4075,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
4076,0.000244140625,0.00024414260406047106,173205084.82497305,173205134.3040311
4077,0.000244140625,0.00024414260406047106,173205084.82497305,173205134.3040311
4078,0.0002823610557243228,0.00028236897196620703,173205084.82497305,173205134.30403113
4079,0.0002823610557243228,0.0002823771210387349,173205084.82497305,173205134.3040311
4080,0.0002823610557243228,0.00028244953136891127,173205084.82497305,173205134.30403113
4081,0.0002169557847082615,0.0002169834915548563,173205084.82497305,173205134.3040311
4082,0.000244140625,0.00024414161453023553,173205084.82497305,173205134.3040311
4083,0.000244140625,0.00024414266226813197,173205084.82497305,173205134.3040311
4084,0.000732421875,0.0007324219332076609,173205084.82497305,173205134.30403113
4085,0.0007162758847698569,0.0007162195397540927,173205084.82497305,173205134.3040311
4086,0.00037233205512166023,0.0003723448608070612,173205084.82497305,173205134.3040311
4087,0.00037233205512166023,0.00037233647890388966,173205084.82497305,173205134.3040311
4088,0.00048828125,0.0004882824141532183,173205084.82497305,173205134.3040311
4089,0.0003439438296481967,0.0003439580323174596,173205084.82497305,173205134.30403113
4090,0.000732421875,0.0007324214675463736,173205084.82497305,173205134.3040311
4091,0.0007162758847698569,0.0007162635447457433,173205084.82497305,173205134.30403113
4092,0.00037233205512166023,0.00037232646718621254,173205084.82497305,173205134.3040311
4093,0.0003284392623754684,0.00032838308919735937,173205084.82497305,173205134.30403113
4094,0.000244140625,0.00024414306972175837,173205084.82497305,173205134.30403113
4095,0.000244140625,0.0002441415563225746,173205084.82497305,173205134.30403113
4096,0.000244140625,0.00024414126528427005,173205084.82497305,173205134.3040311
4097,0.00021781876330351224,0.00021807394568895688,173205084.82497305,173205134.30403113
4098,0.000244140625,0.00024413736537098885,173205084.82497305,173205134.3040311
4099,0.000244140625,0.0002441419055685401,173205084.82497305,173205134.30403113
4100,0.000244140625,0.00024414178915321827,173205084.82497305,173205134.30403113
4101,0.000732421875,0.0007324214675463736,173205084.82497305,173205134.3040311
4102,0.000732421875,0.0007324249017983675,173205084.82497305,173205134.30403113
4103,0.000732421875,0.000732421176508069,173205084.82497305,173205134.30403113
4104,0.0007162758847698569,0.0007162856636568904,173205084.82497305,173205134.3040311
4105,0.00043391482904553413,0.0004338817670941353,173205084.82497305,173205134.30403113
4106,0.0003284392623754684,0.00032833304831569876,173205084.82497305,173205134.30403113
4107,0.000732421875,0.0007324204198084772,173205084.82497305,173205134.30403113
4108,0.0007162758847698569,0.0007162882247939706,173205084.82497305,173205134.30403113
4109,0.00037233205512166023,0.00037241028621792793,173205084.82497305,173205134.3040311
4110,0.00032843926283021574,0.00032835202291892074,173205084.82497305,173205134.3040311
4111,0.000244140625,0.0002441423130221665,173205084.82497305,173205134.3040311
4112,0.00048828125,0.0004882817156612873,173205084.82497305,173205134.30403113
4113,0.0004993201000615954,0.0004993289476260543,173205084.82497305,173205134.30403113
4114,0.000244140625,0.00024414219660684466,173205084.82497305,173205134.3040311
4115,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
4116,0.000244140625,0.00024414266226813197,173205084.82497305,173205134.3040311
4117,0.000244140625,0.00024414295330643654,173205084.82497305,173205134.30403113
4118,0.0002823610557243228,0.00028236943762749434,173205084.82497305,173205134.30403113
4119,0.0002823610557243228,0.00028237735386937857,173205084.82497305,173205134.30403113
4120,0.0002823610557243228,0.00028244953136891127,173205084.82497305,173205134.30403113
4121,0.0002169557847082615,0.00021698372438549995,173205084.82497305,173205134.30403113
4122,0.000244140625,0.00024414132349193096,173205084.82497305,173205134.3040311
4123,0.000244140625,0.0002441424294374883,173205084.82497305,173205134.3040311
4124,0.000732421875,0.0007324215839616954,173205084.82497305,173205134.30403113
4125,0.0007162758847698569,0.000716219306923449,173205084.82497305,173205134.3040311
4126,0.00037233205512166023,0.0003723453264683485,173205084.82497305,173205134.3040311
4127,0.00037233205512166023,0.00037233647890388966,173205084.82497305,173205134.3040311
4128,0.00048828125,0.0004882820649072528,173205084.82497305,173205134.3040311
4129,0.0003439438296481967,0.0003439580323174596,173205084.82497305,173205134.30403113
4130,0.000732421875,0.00073242123471573,173205084.82497305,173205134.30403113
4131,0.0007162758847698569,0.0007162635447457433,173205084.82497305,173205134.30403113
4132,0.00037233205512166023,0.0003723262343555689,173205084.82497305,173205134.3040311
4133,0.0003284392623754684,0.00032838333265772235,173205084.82497305,173205134.30403113
4134,0.000244140625,0.0002441427204757929,173205084.82497305,173205134.30403113
4135,0.000244140625,0.00024414120707660913,173205084.82497305,173205134.3040311
4136,0.000244140625,0.0002441409742459655,173205084.82497305,173205134.30403113
4137,0.00021781876330351224,0.00021807022039865842,173205084.82497305,173205134.3040311
4138,0.000244140625,0.00024413736537098885,173205084.82497305,173205134.3040311
4139,0.000244140625,0.0002441422548145056,173205084.82497305,173205134.30403113
4140,0.000244140625,0.000244141963776201,173205084.82497305,173205134.30403113
4141,0.000732421875,0.0007324211183004081,173205084.82497305,173205134.3040311
4142,0.000732421875,0.0007324244943447411,173205084.82497305,173205134.30403113
4143,0.000732421875,0.0007324213511310518,173205084.82497305,173205134.30403113
4144,0.0007162758847698569,0.000716285896487534,173205084.82497305,173205134.30403113
4145,0.00043391482904553413,0.0004338817670941353,173205084.82497305,173205134.30403113
4146,0.0003284392623754684,0.0003283337514261575,173205084.82497305,173205134.3040311
4147,0.000732421875,0.000732420536223799,173205084.82497305,173205134.30403113
4148,0.0007162758847698569,0.0007162882247939706,173205084.82497305,173205134.30403113
4149,0.00037233205512166023,0.0003724105190485716,173205084.82497305,173205134.3040311
4150,0.00032843926283021574,0.00032835254732788144,173205084.82497305,173205134.30403113
4151,0.000244140625,0.00024414219660684466,173205084.82497305,173205134.3040311
4152,0.00048828125,0.0004882815992459655,173205084.82497305,173205134.3040311
4153,0.0004993201000615954,0.0004993291804566979,173205084.82497305,173205134.3040311
4154,0.000244140625,0.00024414260406047106,173205084.82497305,173205134.30403113
4155,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
4156,0.000244140625,0.0002441428950987756,173205084.82497305,173205134.30403113
4157,0.000244140625,0.0002441424294374883,173205084.82497305,173205134.30403113
4158,0.0002823610557243228,0.00028236943762749434,173205084.82497305,173205134.30403113
4159,0.0002823610557243228,0.0002823775867000222,173205084.82497305,173205134.30403113
4160,0.0002823610557243228,0.00028244953136891127,173205084.82497305,173205134.30403113
4161,0.0002169557847082615,0.0002169839572161436,173205084.82497305,173205134.30403113
4162,0.000244140625,0.00024414079962298274,173205084.82497305,173205134.30403113
4163,0.000244140625,0.0002441423130221665,173205084.82497305,173205134.30403113
4164,0.000732421875,0.0007324214675463736,173205084.82497305,173205134.30403113
4165,0.0007162758847698569,0.0007162195397540927,173205084.82497305,173205134.3040311
4166,0.00037233205512166023,0.0003723448608070612,173205084.82497305,173205134.3040311
4167,0.00037233205512166023,0.00037233647890388966,173205084.82497305,173205134.3040311
4168,0.00048828125,0.0004882820649072528,173205084.82497305,173205134.3040311
4169,0.0003439438296481967,0.00034395873080939054,173205084.82497305,173205134.30403113
4170,0.000732421875,0.000732421176508069,173205084.82497305,173205134.3040311
4171,0.0007162758847698569,0.0007162637775763869,173205084.82497305,173205134.30403113
4172,0.00037233205512166023,0.0003723262343555689,173205084.82497305,173205134.3040311
4173,0.0003284392623754684,0.0003283833526666058,173205084.82497305,173205134.30403113
4174,0.000244140625,0.00024414248764514923,173205084.82497305,173205134.30403113
4175,0.000244140625,0.0002441410906612873,173205084.82497305,173205134.30403113
4176,0.000244140625,0.0002441418473608792,173205084.82497305,173205134.30403113
4177,0.00021781876330351224,0.00021807580833410611,173205084.82497305,173205134.30403113
4178,0.000244140625,0.00024413753999397159,173205084.82497305,173205134.3040311
4179,0.000244140625,0.00024414254585281014,173205084.82497305,173205134.30403113
4180,0.000244140625,0.00024414167273789644,173205084.82497305,173205134.30403113
4181,0.000732421875,0.000732420536223799,173205084.82497305,173205134.30403113
4182,0.000732421875,0.0007324242033064365,173205084.82497305,173205134.30403113
4183,0.000732421875,0.0007324214093387127,173205084.82497305,173205134.3040311
4184,0.0007162758847698569,0.000716285896487534,173205084.82497305,173205134.30403113
4185,0.00043391482904553413,0.00043388199992477894,173205084.82497305,173205134.30403113
4186,0.00032843926283021574,0.00032833380237207166,173205084.82497305,173205134.30403113
4187,0.000732421875,0.0007324207108467817,173205084.82497305,173205134.30403113
4188,0.0007162758847698569,0.0007162884576246142,173205084.82497305,173205134.30403113
4189,0.00037233205512166023,0.0003724105190485716,173205084.82497305,173205134.3040311
4190,0.00032843926283021574,0.0003283521093493391,173205084.82497305,173205134.30403113
4191,0.000244140625,0.0002441419055685401,173205084.82497305,173205134.3040311
4192,0.00048828125,0.0004882811917923391,173205084.82497305,173205134.3040311
4193,0.0004993201000615954,0.0004993287147954106,173205084.82497305,173205134.3040311
4194,0.000244140625,0.0002441420219838619,173205084.82497305,173205134.30403113
4195,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
4196,0.000244140625,0.0002441428368911147,173205084.82497305,173205134.30403113
4197,0.000244140625,0.0002441428950987756,173205084.82497305,173205134.3040311
4198,0.0002823610557243228,0.00028236897196620703,173205084.82497305,173205134.30403113
4199,0.0002823610557243228,0.0002823771210387349,173205084.82497305,173205134.30403113
4200,0.0002823610557243228,0.0002824497641995549,173205084.82497305,173205134.30403113
4201,0.0002169557847082615,0.00021698372438549995,173205084.82497305,173205134.30403113
4202,0.000244140625,0.00024414126528427005,173205084.82497305,173205134.3040311
4203,0.000244140625,0.0002441428368911147,173205084.82497305,173205134.3040311
4204,0.000732421875,0.0007324215257540345,173205084.82497305,173205134.30403113
4205,0.0007162758847698569,0.000716219306923449,173205084.82497305,173205134.3040311
4206,0.00037233205512166023,0.0003723453264683485,173205084.82497305,173205134.3040311
4207,0.00037233205512166023,0.0003723367117345333,173205084.82497305,173205134.3040311
4208,0.00048828125,0.0004882820066995919,173205084.82497305,173205134.3040311
4209,0.0003439438296481967,0.0003439580323174596,173205084.82497305,173205134.30403113
4210,0.000732421875,0.0007324208854697645,173205084.82497305,173205134.30403113
4211,0.0007162758847698569,0.0007162637775763869,173205084.82497305,173205134.30403113
4212,0.00037233205512166023,0.0003723262343555689,173205084.82497305,173205134.3040311
4213,0.00032843926283021574,0.0003283832289611155,173205084.82497305,173205134.30403113
4214,0.000244140625,0.0002441428950987756,173205084.82497305,173205134.30403113
4215,0.000244140625,0.00024414167273789644,173205084.82497305,173205134.30403113
4216,0.000244140625,0.00024414132349193096,173205084.82497305,173205134.3040311
4217,0.00021781876330351224,0.00021807394568895688,173205084.82497305,173205134.30403113
4218,0.000244140625,0.00024413742357864976,173205084.82497305,173205134.3040311
4219,0.000244140625,0.0002441422548145056,173205084.82497305,173205134.3040311
4220,0.000244140625,0.0002441418473608792,173205084.82497305,173205134.3040311
4221,0.000732421875,0.0007324207108467817,173205084.82497305,173205134.3040311
4222,0.000732421875,0.0007324244943447411,173205084.82497305,173205134.30403113
4223,0.000732421875,0.0007324213511310518,173205084.82497305,173205134.30403113
4224,0.0007162758847698569,0.0007162861293181777,173205084.82497305,173205134.3040311
4225,0.00043391482904553413,0.00043388199992477894,173205084.82497305,173205134.30403113
4226,0.00032843926283021574,0.00032833349656868904,173205084.82497305,173205134.30403113
4227,0.000732421875,0.0007324203033931553,173205084.82497305,173205134.3040311
4228,0.0007162758847698569,0.0007162886904552579,173205084.82497305,173205134.30403113
4229,0.00037233205512166023,0.00037241028621792793,173205084.82497305,173205134.3040311
4230,0.0003284392623754684,0.0003283523292338941,173205084.82497305,173205134.30403113
4231,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.3040311
4232,0.00048828125,0.0004882815410383046,173205084.82497305,173205134.30403113
4233,0.0004993201000615954,0.0004993287147954106,173205084.82497305,173205134.30403113
4234,0.000244140625,0.00024414178915321827,173205084.82497305,173205134.3040311
4235,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
4236,0.000244140625,0.00024414254585281014,173205084.82497305,173205134.3040311
4237,0.000244140625,0.0002441427786834538,173205084.82497305,173205134.3040311
4238,0.0002823610557243228,0.0002823692047968507,173205084.82497305,173205134.3040311
4239,0.0002823610557243228,0.00028237735386937857,173205084.82497305,173205134.30403113
4240,0.0002823610557243228,0.00028244953136891127,173205084.82497305,173205134.30403113
4241,0.0002169557847082615,0.00021698372438549995,173205084.82497305,173205134.30403113
4242,0.000244140625,0.00024414132349193096,173205084.82497305,173205134.30403113
4243,0.000244140625,0.00024414248764514923,173205084.82497305,173205134.30403113
4244,0.000732421875,0.0007324215257540345,173205084.82497305,173205134.30403113
4245,0.0007162758847698569,0.000716219306923449,173205084.82497305,173205134.3040311
4246,0.00037233205512166023,0.00037234509363770485,173205084.82497305,173205134.3040311
4247,0.00037233205512166023,0.000372336246073246,173205084.82497305,173205134.3040311
4248,0.00048828125,0.0004882817738689482,173205084.82497305,173205134.3040311
4249,0.0003439438296481967,0.00034395779948681593,173205084.82497305,173205134.3040311
4250,0.000732421875,0.0007324216421693563,173205084.82497305,173205134.30403113
4251,0.0007162758847698569,0.0007162640104070306,173205084.82497305,173205134.30403113
4252,0.00037233205512166023,0.0003723262343555689,173205084.82497305,173205134.3040311
4253,0.00032843926283021574,0.00032838306007931806,173205084.82497305,173205134.30403113
4254,0.000244140625,0.0002441431279294193,173205084.82497305,173205134.3040311
4255,0.000244140625,0.00024414173094555736,173205084.82497305,173205134.3040311
4256,0.000244140625,0.0002441415563225746,173205084.82497305,173205134.3040311
4257,0.00021781876330351224,0.00021807208304380765,173205084.82497305,173205134.30403113
4258,0.000244140625,0.00024413736537098885,173205084.82497305,173205134.3040311
4259,0.000244140625,0.0002441420219838619,173205084.82497305,173205134.3040311
4260,0.000244140625,0.0002441418473608792,173205084.82497305,173205134.30403113
4261,0.000732421875,0.0007324210018850863,173205084.82497305,173205134.30403113
4262,0.000732421875,0.0007324246107600629,173205084.82497305,173205134.30403113
4263,0.000732421875,0.000732421176508069,173205084.82497305,173205134.30403113
4264,0.0007162758847698569,0.0007162856636568904,173205084.82497305,173205134.30403113
4265,0.00043391482904553413,0.0004338817670941353,173205084.82497305,173205134.30403113
4266,0.00032843926283021574,0.0003283336424431127,173205084.82497305,173205134.3040311
4267,0.000732421875,0.0007324206526391208,173205084.82497305,173205134.3040311
4268,0.0007162758847698569,0.0007162882247939706,173205084.82497305,173205134.30403113
4269,0.00037233205512166023,0.0003724105190485716,173205084.82497305,173205134.3040311
4270,0.0003284392623754684,0.0003283520904631132,173205084.82497305,173205134.30403113
4271,0.000244140625,0.0002441422548145056,173205084.82497305,173205134.3040311
4272,0.00048828125,0.0004882814246229827,173205084.82497305,173205134.30403113
4273,0.0004993201000615954,0.0004993289476260543,173205084.82497305,173205134.30403113
4274,0.000244140625,0.00024414248764514923,173205084.82497305,173205134.3040311
4275,0.00037233205512166023,0.00037227291613817215,173205084.82497305,173205134.3040311
4276,0.000244140625,0.00024414301151409745,173205084.82497305,173205134.30403113
4277,0.000244140625,0.0002441427204757929,173205084.82497305,173205134.30403113
4278,0.0002823610557243228,0.0002823692047968507,173205084.82497305,173205134.30403113
4279,0.0002823610557243228,0.0002823775867000222,173205084.82497305,173205134.30403113
4280,0.0002823610557243228,0.0002824499970301986,173205084.82497305,173205134.30403113
4281,0.0002169557847082615,0.0002169839572161436,173205084.82497305,173205134.30403113
4282,0.000244140625,0.00024414161453023553,173205084.82497305,173205134.3040311
4283,0.000244140625,0.0002441427786834538,173205084.82497305,173205134.30403113
4284,0.000732421875,0.0007324217585846782,173205084.82497305,173205134.30403113
4285,0.0007162758847698569,0.0007162197725847363,173205084.82497305,173205134.3040311
4286,0.00037233205512166023,0.00037234509363770485,173205084.82497305,173205134.3040311
4287,0.00037233205512166023,0.00037233647890388966,173205084.82497305,173205134.3040311
4288,0.00048828125,0.0004882822395302355,173205084.82497305,173205134.3040311
4289,0.0003439438296481967,0.0003439580323174596,173205084.82497305,173205134.30403113
4290,0.000732421875,0.0007324218167923391,173205084.82497305,173205134.3040311
4291,0.0007162758847698569,0.0007162637775763869,173205084.82497305,173205134.30403113
4292,0.00037233205512166023,0.00037232646718621254,173205084.82497305,173205134.3040311
4293,0.00032843926283021574,0.0003283833206495501,173205084.82497305,173205134.30403113
4294,0.000244140625,0.00024414295330643654,173205084.82497305,173205134.30403113
4295,0.000244140625,0.00024414173094555736,173205084.82497305,173205134.30403113
4296,0.000244140625,0.0002441410906612873,173205084.82497305,173205134.30403113
4297,0.00021781876330351224,0.00021807394568895688,173205084.82497305,173205134.3040311
4298,0.000244140625,0.00024413753999397159,173205084.82497305,173205134.3040311
4299,0.000244140625,0.0002441424294374883,173205084.82497305,173205134.3040311
4300,0.000244140625,0.00024414219660684466,173205084.82497305,173205134.30403113
4301,0.000732421875,0.0007324208854697645,173205084.82497305,173205134.30403113
4302,0.000732421875,0.0007324243197217584,173205084.82497305,173205134.30403113
4303,0.000732421875,0.00073242123471573,173205084.82497305,173205134.30403113
4304,0.0007162758847698569,0.0007162856636568904,173205084.82497305,173205134.3040311
4305,0.00043391482904553413,0.0004338817670941353,173205084.82497305,173205134.3040311
4306,0.00032843926283021574,0.0003283334324351017,173205084.82497305,173205134.30403113
4307,0.000732421875,0.0007324208272621036,173205084.82497305,173205134.30403113
4308,0.0007162758847698569,0.0007162884576246142,173205084.82497305,173205134.30403113
4309,0.00037233205512166023,0.0003724105190485716,173205084.82497305,173205134.3040311
4310,0.0003284392623754684,0.00032835251701612833,173205084.82497305,173205134.30403113
4311,0.000244140625,0.00024414178915321827,173205084.82497305,173205134.3040311
4312,0.00048828125,0.0004882813082076609,173205084.82497305,173205134.30403113
4313,0.0004993201000615954,0.0004993289476260543,173205084.82497305,173205134.3040311
4314,0.000244140625,0.00024414161453023553,173205084.82497305,173205134.30403113
4315,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
4316,0.000244140625,0.0002441432443447411,173205084.82497305,173205134.3040311
4317,0.000244140625,0.00024414295330643654,173205084.82497305,173205134.30403113
4318,0.0002823610557243228,0.00028236897196620703,173205084.82497305,173205134.30403113
4319,0.0002823610557243228,0.0002823771210387349,173205084.82497305,173205134.30403113
4320,0.0002823610557243228,0.00028244953136891127,173205084.82497305,173205134.30403113
4321,0.0002169557847082615,0.0002169839572161436,173205084.82497305,173205134.30403113
4322,0.000244140625,0.0002441414399072528,173205084.82497305,173205134.3040311
4323,0.000244140625,0.0002441423712298274,173205084.82497305,173205134.3040311
4324,0.000732421875,0.0007324215839616954,173205084.82497305,173205134.3040311
4325,0.0007162758847698569,0.0007162197725847363,173205084.82497305,173205134.3040311
4326,0.00037233205512166023,0.0003723453264683485,173205084.82497305,173205134.3040311
4327,0.00037233205512166023,0.0003723367117345333,173205084.82497305,173205134.3040311
4328,0.00048828125,0.0004882818320766091,173205084.82497305,173205134.3040311
4329,0.0003439438296481967,0.0003439580323174596,173205084.82497305,173205134.30403113
4330,0.000732421875,0.0007324211183004081,173205084.82497305,173205134.3040311
4331,0.0007162758847698569,0.0007162642432376742,173205084.82497305,173205134.30403113
4332,0.00037233205512166023,0.0003723267000168562,173205084.82497305,173205134.3040311
4333,0.00032843926283021574,0.0003283828007312195,173205084.82497305,173205134.30403113
4334,0.000244140625,0.00024414254585281014,173205084.82497305,173205134.30403113
4335,0.000244140625,0.00024414132349193096,173205084.82497305,173205134.30403113
4336,0.000244140625,0.0002441414981149137,173205084.82497305,173205134.30403113
4337,0.00021781876330351224,0.00021807394568895688,173205084.82497305,173205134.3040311
4338,0.000244140625,0.00024413742357864976,173205084.82497305,173205134.3040311
4339,0.000244140625,0.00024414219660684466,173205084.82497305,173205134.30403113
4340,0.000244140625,0.0002441420219838619,173205084.82497305,173205134.30403113
4341,0.000732421875,0.0007324208854697645,173205084.82497305,173205134.3040311
4342,0.000732421875,0.0007324246107600629,173205084.82497305,173205134.30403113
4343,0.000732421875,0.0007324215839616954,173205084.82497305,173205134.30403113
4344,0.0007162758847698569,0.000716285896487534,173205084.82497305,173205134.3040311
4345,0.00043391482904553413,0.00043388153426349163,173205084.82497305,173205134.3040311
4346,0.00032843926283021574,0.00032833384311459213,173205084.82497305,173205134.30403113
4347,0.000732421875,0.000732420536223799,173205084.82497305,173205134.30403113
4348,0.0007162758847698569,0.0007162884576246142,173205084.82497305,173205134.30403113
4349,0.00037233205512166023,0.0003724100533872843,173205084.82497305,173205134.3040311
4350,0.00032843926283021574,0.00032835243190731944,173205084.82497305,173205134.30403113
4351,0.000244140625,0.000244141963776201,173205084.82497305,173205134.3040311
4352,0.00048828125,0.0004882814246229827,173205084.82497305,173205134.30403113
4353,0.0004993201000615954,0.0004993291804566979,173205084.82497305,173205134.30403113
4354,0.000244140625,0.00024414173094555736,173205084.82497305,173205134.30403113
4355,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
4356,0.000244140625,0.00024414301151409745,173205084.82497305,173205134.30403113
4357,0.000244140625,0.00024414295330643654,173205084.82497305,173205134.3040311
4358,0.0002823610557243228,0.00028236897196620703,173205084.82497305,173205134.30403113
4359,0.0002823610557243228,0.00028237688820809126,173205084.82497305,173205134.30403113
4360,0.0002823610557243228,0.0002824492985382676,173205084.82497305,173205134.3040311
4361,0.0002169557847082615,0.0002169834915548563,173205084.82497305,173205134.30403113
4362,0.000244140625,0.0002441410906612873,173205084.82497305,173205134.30403113
4363,0.000244140625,0.0002441427786834538,173205084.82497305,173205134.3040311
4364,0.000732421875,0.0007324218167923391,173205084.82497305,173205134.30403113
4365,0.0007162758847698569,0.0007162195397540927,173205084.82497305,173205134.3040311
4366,0.00037233205512166023,0.00037234509363770485,173205084.82497305,173205134.3040311
4367,0.00037233205512166023,0.00037233647890388966,173205084.82497305,173205134.3040311
4368,0.00048828125,0.000488281948491931,173205084.82497305,173205134.3040311
4369,0.0003439438296481967,0.0003439580323174596,173205084.82497305,173205134.30403113
4370,0.000732421875,0.0007324217585846782,173205084.82497305,173205134.3040311
4371,0.0007162758847698569,0.0007162637775763869,173205084.82497305,173205134.30403113
4372,0.00037233205512166023,0.00037232646718621254,173205084.82497305,173205134.3040311
4373,0.00032843926283021574,0.000328383334647242,173205084.82497305,173205134.30403113
4374,0.000244140625,0.00024414295330643654,173205084.82497305,173205134.30403113
4375,0.000244140625,0.0002441414981149137,173205084.82497305,173205134.30403113
4376,0.000244140625,0.0002441410906612873,173205084.82497305,173205134.3040311
4377,0.00021781876330351224,0.00021807022039865842,173205084.82497305,173205134.3040311
4378,0.000244140625,0.00024413689970970154,173205084.82497305,173205134.3040311
4379,0.000244140625,0.0002441422548145056,173205084.82497305,173205134.3040311
4380,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.3040311
4381,0.000732421875,0.000732421176508069,173205084.82497305,173205134.30403113
4382,0.000732421875,0.0007324248435907066,173205084.82497305,173205134.30403113
4383,0.000732421875,0.0007324215257540345,173205084.82497305,173205134.30403113
4384,0.0007162758847698569,0.000716285896487534,173205084.82497305,173205134.30403113
4385,0.00043391482904553413,0.0004338817670941353,173205084.82497305,173205134.30403113
4386,0.0003284392623754684,0.00032833363830775397,173205084.82497305,173205134.3040311
4387,0.000732421875,0.0007324201869778335,173205084.82497305,173205134.30403113
4388,0.0007162758847698569,0.0007162884576246142,173205084.82497305,173205134.30403113
4389,0.00037233205512166023,0.00037241028621792793,173205084.82497305,173205134.3040311
4390,0.00032843926283021574,0.0003283526814925608,173205084.82497305,173205134.30403113
